"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","Y"
13209010200,13209,"102","たばた・たばたひがし（たまにゅーたうんNo.245）いせき","田端・田端東（多摩ニュータウンNo.245）遺跡","町田市 小山町 小山ヶ丘五丁目","[旧石器時代][縄文時代（前期〜晩期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]遺物集中区 礫群 [縄文時代]住居 集石 集石土坑 焼土 土坑 環状積石 埋甕 配石 [奈良時代][平安時代]住居 掘立柱建物 焼土 土坑 [中世]地下式土坑 [近世]井戸","尖頭器 縄文土器 石器 耳飾 垂飾 石棒 土偶 土製品 土鈴 土師器 須恵器 陶磁器 板碑 古銭 石製品 銅製品ほか",139.3633985,35.60097228,TRUE
13209010800,13209,"108","たまにゅーたうんNo.327いせき","多摩ニュータウンNo.327遺跡","町田市 小山ヶ丘四丁目　 小山ヶ丘五丁目","[縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","※八王子市No.461遺跡と一連の多摩ニュータウン遺跡　[縄文時代]焼土　土坑　[古墳時代]住居　土坑　[奈良時代][平安時代]住居　焼土　土坑　[近世]道路状遺構","縄文土器　打斧　石皿　磨石　弥生土器　土師器　須恵器　支脚　砥石　刀子　紡錘車　羽口　玉類　陶磁器",139.3583517,35.60474075,TRUE
13209011700,13209,"117","","町田市No.117遺跡","町田市 小山町","[縄文時代（早期・中期）][弥生時代（中期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　石器　弥生土器　土師器　須恵器　瓦　陶磁器",139.3524254,35.60404546,TRUE
13209012600,13209,"126","たまにゅーたうんNo.313いせき","多摩ニュータウンNo.313遺跡","町田市 小山ヶ丘五丁目","[弥生時代][奈良時代][平安時代]","包蔵地","","土師器",139.3503144,35.60504781,TRUE
13209013000,13209,"130","たまにゅーたうんNo.210いせき","多摩ニュータウンNo.210遺跡","町田市 小山ヶ丘三丁目","[縄文時代（早期〜後期）][弥生時代][奈良時代][平安時代][中世]","集落","[縄文時代]住居 竪穴状遺構 炉穴 土坑 焼土 集石 土器埋設ピット","ナイフ形石器 縄文土器 石器 土製品 礫",139.3723608,35.60099165,TRUE
13209013800,13209,"138","","町田市No.138遺跡","町田市 常盤町","[縄文時代（早期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　石器　弥生土器　土師器　須恵器　陶磁器",139.3924433,35.58903711,TRUE
13209014100,13209,"141","","町田市No.141遺跡","町田市 常盤町","[縄文時代（早期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　陶器",139.396546,35.58801804,TRUE
13209014200,13209,"142","","町田市No.142遺跡","町田市 常盤町","[縄文時代（前期〜中期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　陶器",139.3952414,35.58671976,TRUE
13209015400,13209,"154","","町田市No.154遺跡","町田市 上小山田町　 下小山田町","[縄文時代（早期〜中期）][弥生時代]","包蔵地","","縄文土器　石器　弥生土器",139.4044187,35.60595415,TRUE
13209018400,13209,"184","","町田市No.184遺跡","町田市 上小山田町","[縄文時代（早期〜後期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器",139.3949036,35.59388283,TRUE
13209021500,13209,"215","","町田市No.215遺跡","町田市 山崎町　 図師町　 忠生二丁目","[縄文時代（早期・中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地・城館","","縄文土器　弥生土器　土師器　須恵器",139.4283485,35.57963268,TRUE
13209023700,13209,"237","","町田市No.237遺跡","町田市 小野路町","[縄文時代（前期）][弥生時代]","包蔵地","","縄文土器　弥生土器",139.4496634,35.60788866,TRUE
13209024200,13209,"242","","町田市No.242遺跡","町田市 小野路町","[縄文時代（中期〜後期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　陶器",139.4504414,35.60153706,TRUE
13209024500,13209,"245","","町田市No.245遺跡","町田市 小野路町","[縄文時代][弥生時代]","包蔵地","","縄文土器　弥生土器",139.4538176,35.60085431,TRUE
13209024900,13209,"249","","町田市No.249遺跡","町田市 小野路町","[縄文時代][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　須恵器",139.4509337,35.60063099,TRUE
13209026200,13209,"262","","町田市No.262遺跡","町田市 小野路町","[縄文時代][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　陶器",139.4375098,35.60358997,TRUE
13209026300,13209,"263","","町田市No.263遺跡","町田市 小野路町","[縄文時代（後期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　須恵器",139.4368918,35.60183134,TRUE
13209027300,13209,"273","","町田市No.273遺跡","町田市 小野路町","[縄文時代（中期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　陶器",139.432283,35.60056759,TRUE
13209027600,13209,"276","","町田市No.276遺跡","町田市 小野路町","[縄文時代（早期・中期）][弥生時代][古墳時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶器",139.4358501,35.59533968,TRUE
13209027900,13209,"279","","町田市No.279遺跡","町田市 小野路町","[縄文時代][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　須恵器",139.4350722,35.59278638,TRUE
13209028100,13209,"281","","町田市No.281遺跡","町田市 小野路町","[縄文時代（中期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶器",139.4361626,35.59143873,TRUE
13209029400,13209,"294","","町田市No.294遺跡","町田市 野津田町","[縄文時代（早期・中期〜後期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶器",139.4554414,35.59101065,TRUE
13209029500,13209,"295","あやべはらいせき","綾部原遺跡","町田市 野津田町　 小野路町","[旧石器時代][縄文時代（草創期〜晩期）][弥生時代（前期〜後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落・その他の墓","[旧石器時代]石器ブロック　礫群　[縄文時代]住居　陥穴　土坑　集石　配石　ピット　[弥生時代]土器埋設土坑　ピット　[古墳時代]住居　火葬墓　[古墳時代]〜[奈良時代]集石　土坑　[奈良時代][平安時代]住居　[中世]掘建柱建物　土坑　井戸　地下式坑　道路状遺構　溝　[近世]馬墓壙　[時代不明]住居","ナイフ形石器　縄文土器　打斧　石鏃　石皿　磨石　剥片　耳飾　土偶　土版　スタンプ形土製品　弥生土器　土師器　須恵器　灰釉陶器　陶磁器　瓦　砥石　鉄製品",139.4514588,35.59126191,TRUE
13209029900,13209,"299","","町田市No.299遺跡","町田市 野津田町","[縄文時代（中期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶器",139.4403321,35.58423897,TRUE
13209030000,13209,"300","","町田市No.300遺跡","町田市 野津田町","[縄文時代（前期〜中期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　須恵器",139.4398889,35.58442155,TRUE
13209030500,13209,"305","","町田市No.305遺跡","町田市 野津田町","[縄文時代（前期〜後期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶磁器",139.4467553,35.58497997,TRUE
13209030600,13209,"306","","町田市No.306遺跡","町田市 野津田町","[縄文時代（中期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器",139.4439397,35.5846725,TRUE
13209030700,13209,"307","","町田市No.307遺跡","町田市 野津田町","[縄文時代][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　陶器",139.4454507,35.58405858,TRUE
13209030800,13209,"308","","町田市No.308遺跡","町田市 野津田町","[縄文時代][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　陶器",139.4444207,35.58299757,TRUE
13209031700,13209,"317","のつだかわしまいせきびー・しーちてん","野津田川島遺跡B・C地点","町田市 野津田町","[縄文時代（中期）][弥生時代（前期〜中期）]","包蔵地","[縄文時代]土坑","縄文土器　打斧　弥生土器",139.4552697,35.5860968,TRUE
13209032000,13209,"320","かわしだにいせきぐんだい5ちてん","川島谷遺跡群第5地点","町田市 薬師台三丁目","[縄文時代（早期）][弥生時代][古墳時代][平安時代][中世]","集落","[縄文時代]陥穴　[古墳時代]住居　土坑　[平安時代]住居　焼土　土坑","縄文土器　石器　弥生土器　土師器　須恵器　陶器（灰釉他）　鉄器",139.4573144,35.58115567,TRUE
13209033100,13209,"331","かわしだにいせきぐんだい9ちてん","川島谷遺跡群第9地点","町田市 薬師台二丁目","[縄文時代（早期）][弥生時代][平安時代][近世]","集落","[縄文時代]集石　炉穴　土坑　陥穴　[平安時代]住居　焼土　土坑　火葬墓　[近世]炭焼窯　炭焼坑　墓壙","縄文土器　石器　弥生土器　土師器　須恵器　陶器（緑釉）（灰釉）　かわらけ　鉄器　銅製品　古銭",139.4538125,35.5800667,TRUE
13209035100,13209,"351","","町田市No.351遺跡","町田市 真光寺町","[縄文時代（早期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶器",139.457741,35.59789484,TRUE
13209035600,13209,"356","","町田市No.356遺跡","町田市 大蔵町","[縄文時代（中期〜後期）][弥生時代][奈良時代][平安時代]","包蔵地","[縄文時代]土坑　炉穴　集石土坑　埋設土器　[古墳時代][奈良時代][平安時代]住居　掘立柱建物跡　土坑　[近世]溝状遺構　小穴列","ナイフ形石器　尖頭器　細石刃　石刃　スクレイパー　縄文土器　石器　弥生土器　土師器　須恵器　土製品　鉄製品　石製品　玉　陶器",139.4598526,35.58669005,TRUE
13209036400,13209,"364","","町田市No.364遺跡","町田市 大蔵町　 金井四丁目","[縄文時代（早期・中期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　石器　弥生土器　土師器　須恵器　陶器　瓦",139.4631577,35.58285331,TRUE
13209036900,13209,"369","おおくらすみよしいせき","大蔵住吉遺跡","町田市 大蔵町","[縄文時代][弥生時代][古墳時代][奈良時代][平安時代]","集落","[縄文時代]陥穴　[古墳時代][奈良時代][平安時代]住居　土坑","縄文土器　弥生土器　土師器　須恵器　陶器",139.4689163,35.58278112,TRUE
13209038100,13209,"381","つるかわいせきぐんえるちてん","鶴川遺跡群L地点","町田市 鶴川二丁目","[弥生時代]","集落","[弥生時代]住居","弥生土器",139.4717162,35.58879155,TRUE
13209038500,13209,"385","つるかわいせきぐんえーちてん","鶴川遺跡群A地点","町田市 鶴川四丁目","[縄文時代（早期〜後期）][弥生時代][平安時代]","包蔵地","","縄文土器　打斧　石皿　磨石　スタンプ形石器　弥生土器　土師器　須恵器",139.4605736,35.59701988,TRUE
13209038600,13209,"386","つるかわいせきぐんびーちてん","鶴川遺跡群B地点","町田市 鶴川四丁目","[縄文時代（早期〜後期）][弥生時代][平安時代]","包蔵地","[時代不明]焼土","縄文土器　土製円板　弥生土器　土師器",139.4613632,35.59693613,TRUE
13209041000,13209,"410","","町田市No.410遺跡","町田市 能ヶ谷六丁目","[縄文時代（中期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　須恵器",139.4838876,35.59014368,TRUE
13209043600,13209,"436","みやのまええーいせき","宮之前Ａ遺跡","町田市 三輪町","[縄文時代（中期〜後期）][弥生時代（中期〜後期）][古墳時代][奈良時代][平安時代]","集落","[古墳時代]住居　土坑","縄文土器　弥生土器　土師器　須恵器　陶磁器（緑釉他）　青磁",139.497965,35.57691419,TRUE
13209043700,13209,"437","すぎやまじんじゃきたいせき","椙山神社北遺跡","町田市 三輪町","[旧石器時代][縄文時代（早期・中期〜晩期）][弥生時代（前期〜後期）][古墳時代][奈良時代][平安時代]","集落","[縄文時代]土坑　[弥生時代]竪穴住居　土坑　壺棺墓　土器埋納土坑　[古墳時代]竪穴住居","彫器　剥片　縄文土器　石器　弥生土器　土師器　須恵器　陶磁器　鉄器",139.4954244,35.57808697,TRUE
13209043800,13209,"438","","町田市No.438遺跡","町田市 三輪町","[縄文時代（早期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器",139.5068227,35.5738146,TRUE
13209046600,13209,"466","","町田市No.466遺跡","町田市 忠生二丁目","[縄文時代（中期〜後期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器",139.423027,35.57857161,TRUE
13209049400,13209,"494","","町田市No.494遺跡","町田市 山崎町","[弥生時代][奈良時代][平安時代]","包蔵地","","弥生土器　土師器",139.4278735,35.57358223,TRUE
13209051700,13209,"517","かないちゅうおうとちくかくせいりじぎょうようちないいせき","金井中央土地区画整理事業用地内遺跡","町田市 金井町五丁目","[縄文時代（早期〜中期）][弥生時代（中期）][奈良時代][平安時代]","集落","[縄文時代]陥穴　土坑　配石遺構　[奈良時代][平安時代]住居","縄文土器　石器　弥生土器　土師器　須恵器　鉄製品",139.459649,35.57590613,TRUE
13209054700,13209,"547","ほんまちだいせきぐんじーちてん","本町田遺跡群G地点","町田市 本町田","[縄文時代（前期〜中期）][弥生時代][平安時代]","包蔵地","","縄文土器　石器　弥生土器　土師器　須恵器",139.4511061,35.57036473,TRUE
13209055100,13209,"551","むかいいせき","向上遺跡","町田市 本町田","[縄文時代（前期・後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","集落","[縄文時代]住居　集石　土坑　[古墳時代]住居　竪穴状遺構　柱穴列　土坑","縄文土器　打斧　打製石器　石皿　凹石　砥石状石器　弥生土器　土師器",139.4515868,35.55687537,TRUE
13209056200,13209,"562","はらひがしいせき","原東遺跡","町田市 本町田","[縄文時代（早期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","集落","[縄文時代]住居　敷石住居　環礫方形配石遺構　柱穴列","縄文土器　石器　弥生土器　土師器　須恵器",139.4426235,35.56242097,TRUE
13209056400,13209,"564","きそだんちいせきぐん・ほんまちだしちめんやまいせき","木曽団地遺跡群・本町田七面山遺跡","町田市 本町田","[縄文時代（早期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地･その他の墓","","縄文土器　弥生土器　土師器　須恵器　板碑",139.4421797,35.5663433,TRUE
13209057100,13209,"571","ゆうきやまいせき","ゆうき山遺跡","町田市 本町田","[縄文時代（早期〜中期）][弥生時代][奈良時代][平安時代]","集落","[縄文時代]住居　土坑","縄文土器　石器　弥生土器　土師器　陶器",139.4522709,35.56672187,TRUE
13209057300,13209,"573","ほんまちだいせきぐんえーちてん","本町田遺跡群A地点","町田市 本町田","[縄文時代（前期〜中期）][弥生時代]","集落","[縄文時代]住居　[弥生時代]住居","縄文土器　打斧　磨斧　礫器　石鏃　石皿　磨石　土製品　弥生土器　有孔磨製石鏃　鉄製品　土師器",139.4498015,35.5676838,TRUE
13209063200,13209,"632","","町田市No.632遺跡","町田市 南大谷","[縄文時代（前期〜中期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　須恵器",139.4610373,35.55075708,TRUE
13209063600,13209,"636","","町田市No.636遺跡","町田市 南大谷","[縄文時代（後期）][弥生時代]","包蔵地","","縄文土器　弥生土器",139.4529349,35.55268442,TRUE
13209064700,13209,"647","","町田市No.647遺跡","町田市 高ヶ坂五丁目　高ヶ坂六丁目","[縄文時代][弥生時代（中期）][古墳時代]","集落","[弥生時代]住居　方形周溝墓","縄文土器　弥生土器",139.4624688,35.54271181,TRUE
13209065000,13209,"650","なるせみなみきゅーくいせき","成瀬南IX区遺跡","町田市 南成瀬五丁目　 南成瀬六丁目","[縄文時代（前期〜晩期）][弥生時代][古墳時代][奈良時代][平安時代]","集落","[時代不明]住居","縄文土器　弥生土器　土師器　須恵器",139.4785179,35.53376514,TRUE
13209065200,13209,"652","なるせみなみいせき","成瀬南遺跡","町田市 南成瀬四丁目","[縄文時代（中期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器",139.4746381,35.53806725,TRUE
13209065400,13209,"654","なるせみなみいせき","成瀬南遺跡","町田市 南成瀬四丁目","[縄文時代（中期）][弥生時代]","包蔵地","","縄文土器　弥生土器",139.4755651,35.53935235,TRUE
13209067700,13209,"677","とううんじいせきぐん","東雲寺遺跡群","町田市 成瀬三丁目　 成瀬四丁目　 成瀬五丁目","[縄文時代（早期・中期〜後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世]","集落・その他（環濠）","[縄文時代]住居　竪穴状プラン　環礫方形配石遺構　焼土　土器集中箇所　柱穴列　土坑　ピット　[弥生時代]住居　土器埋納土坑　溝状遺構(環濠)　[古墳時代][平安時代][時代不明]住居","縄文土器　石器　弥生土器　石器　鉄製品　土師器　須恵器　陶磁器",139.4796045,35.54208326,TRUE
13209068500,13209,"685","なすなはらいせき","なすな原遺跡","町田市 南成瀬七丁目　 南成瀬八丁目","[旧石器時代][縄文時代（草創期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","集落","[旧石器時代]ブロック　[縄文時代]住居　敷石住居　柱穴列　集石　土坑　焼土　埋設土器　配石遺構　土器集中址　[弥生時代]方形周溝墓　[古墳時代]住居　掘建柱建物　円形周溝　土坑　[奈良時代][平安時代]住居　掘立柱建物　土坑　井戸状遺構","尖頭器　縄文土器　石器　装飾品　石製品　骨角器　弥生土器　土師器　須恵器",139.4837216,35.53240167,TRUE
13209071000,13209,"710","ふくしょうじきたいせき","福生寺北遺跡","町田市 小山町","[旧石器時代][縄文時代（中期）][弥生時代（中期）][古墳時代][平安時代][中世]","集落･横穴墓","[縄文時代]住居　集石　土坑　陥穴　〔弥生時代〕住居〔古墳時代〕横穴墓　[時代不明]住居","ナイフ形石器　縄文土器　石斧　弥生土器　土師器　須恵器　板碑　人骨",139.3695572,35.60077944,TRUE
13209071700,13209,"717","りょうでんじみなみいせき","簗田寺南遺跡","町田市 忠生二丁目","[縄文時代（早期〜後期）][弥生時代][古墳時代]","集落","[縄文時代]住居　竪穴状遺構　集石土坑　炉穴　焼土　土坑　[古墳時代]住居　[古墳時代]〜掘立柱建物　ピット　溝","縄文土器　石器　土製品　土師器　須恵器　石器　陶磁器　鉄器",139.4256019,35.57703583,TRUE
13209073900,13209,"739","おやまだいせきぐんNo.4いせき","小山田遺跡群No.4遺跡","町田市 小山田桜台二丁目","[縄文時代（早期〜後期）][弥生時代][平安時代][近世]","集落","[縄文時代]炉穴　土坑　[平安時代]住居　土坑　[近世][現]炭焼窯","縄文土器　石器　弥生土器　土師器　須恵器　灰釉陶器",139.4003397,35.58955361,TRUE
13209074500,13209,"745","おやまだいせきぐんNo.10いせき","小山田遺跡群No.10遺跡","町田市 小山田桜台一丁目　 小山田桜台二丁目","[旧石器時代][縄文時代（早期〜中期）][弥生時代][奈良時代][平安時代][近世]","集落","[縄文時代]土坑　[奈良時代][平安時代]住居　土坑","尖頭器　縄文土器　石器　土師器　須恵器　陶器（灰釉）　施釉陶器　瓦",139.4014384,35.5891069,TRUE
13209074800,13209,"748","おやまだいせきぐんNo.13いせき","小山田遺跡群No.13遺跡","町田市 小山田桜台一丁目","[縄文時代（早期〜後期）][弥生時代][古墳時代]","集落","[縄文時代]住居　集石　土坑　[弥生時代]住居　[古墳時代]住居","縄文土器　石器　土製品　弥生土器　銅鏃　鉄製品　土師器",139.4062035,35.58895271,TRUE
13209074900,13209,"749","おやまだいせきぐんNo.14いせき","小山田遺跡群No.14遺跡","町田市 小山田桜台一丁目","[弥生時代]","包蔵地","","弥生土器",139.4063135,35.58941402,TRUE
13209075100,13209,"751","おやまだいせきぐんNo.16いせき","小山田遺跡群No.16遺跡","町田市 下小山田町","[縄文時代（早期〜後期）][弥生時代][古墳時代][平安時代]","包蔵地","","縄文土器　土師器",139.408705,35.58633704,TRUE
13209080500,13209,"805","","町田市No.805遺跡","町田市 上小山田町","[縄文時代（中期）][弥生時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器",139.396483,35.59625602,TRUE
13209080900,13209,"809","おやまだいせきぐんNo.27いせき","小山田遺跡群No.27遺跡","町田市 上小山田桜台二丁目","[縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代]","集落","[縄文時代]集石　炉穴　土坑　[平安時代]住居　土坑","縄文土器　石器　弥生土器　土師器　須恵器　鉄器",139.3990179,35.58984677,TRUE
13209081000,13209,"810","","町田市No.810遺跡","町田市 常盤町","[縄文時代（前期〜後期）][弥生時代（後期）][古墳時代]","包蔵地","","縄文土器　石器　弥生土器　土師器",139.3992583,35.58773884,TRUE
13209081800,13209,"818","","町田市No.818遺跡","町田市 下小山田町","[縄文時代（早期）][縄文時代（中期）][縄文時代（後期）]〔縄文時代（中期〜後期）〕[弥生時代]","包蔵地","","縄文土器　弥生土器",139.4098683,35.59216057,TRUE
13209082900,13209,"829","すぐじやましたいせき","すぐじ山下遺跡","町田市 山崎町","[縄文時代（早期・中期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居　敷石住居　[古墳時代]住居　　[奈良時代][平安時代]住居　掘立柱建物　[中世][近世]土坑　溝状遺構","縄文土器　石器　弥生土器　土師器　須恵器　灰釉陶器　紡錘車　鉄製品　古銭　陶磁器",139.4321135,35.57943925,TRUE
13209083800,13209,"838","みわみなみいせきぐん（びー-4）","三輪南遺跡群(B−4)","町田市 三輪緑山二丁目","[縄文時代][弥生時代]","包蔵地","","磨石　弥生土器　土師器",139.488116,35.57095321,TRUE
13209084200,13209,"842","ひがしたまがわがくえんいせき・みなみおおやいせき","東玉川学園遺跡・南大谷遺跡","町田市 南大谷　 西成瀬三丁目　 東玉川学園三丁目","[旧石器時代][縄文時代（前期〜中期）][弥生時代][古墳時代]","集落","[縄文時代]住居　集石　土坑　[弥生時代][古墳時代]住居　[時代不明]竪穴状遺構","尖頭器　縄文土器　石器　土製品　土師器",139.4674918,35.5529358,TRUE
13209085100,13209,"851","しんこうじひろばかまいせきぐんNo.13ちてん（むかいいせき）","真光寺・広袴遺跡群No.13地点(向遺跡)","町田市 広袴三丁目","[旧石器時代][縄文時代（早期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][近世]","集落","[旧石器時代]礫群　ブロック　[縄文時代]住居　敷石住居　集石土坑　土坑　[近世]井戸　墓壙群","ナイフ形石器　尖頭器　掻器　削器　彫器　礫器　磨石　石核　剥片　縄文土器　石器　弥生土器　土師器　陶磁器　煙管　古銭　人骨",139.4745452,35.59577803,TRUE
13209088900,13209,"889","たまにゅーたうんNo.938いせき","多摩ニュータウンNo.938遺跡","町田市 小山ヶ丘三丁目","[縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]竪穴状遺構　集石　土坑　[弥生時代]住居　[平安時代]住居　[弥生時代]〜[平安時代]竪穴状遺構　焼土　土坑　[近世]粘土採掘坑　炭窯　溝","縄文土器　打斧　石槍　磨石　弥生土器　石器　土師器　須恵器　陶器（灰釉・緑釉）　釘　鉄鏃　紡錘車　銭貨　木製品　馬歯",139.3692458,35.6018333,TRUE
13209089500,13209,"895","たまにゅーたうんNo.930いせき","多摩ニュータウンNo.930遺跡","町田市 小山ヶ丘二丁目","[縄文時代（前期〜中期）][弥生時代][奈良時代][平安時代][中世][近世]","包蔵地・城館","[弥生時代]埋甕　[奈良時代][平安時代]溝　[中世]堀　郭　[近世]炭窯","縄文土器　石器　弥生土器　陶磁器",139.3728678,35.60281031,TRUE
13209090100,13209,"901","たまにゅーたうんNo.926いせき","多摩ニュータウンNo.926遺跡","町田市 小山ヶ丘三丁目","[縄文時代（早期〜後期）][弥生時代][近世]","集落","[縄文時代]集石　焼土　土坑　[弥生時代]住居　[近世]炭窯","縄文土器　石鏃　凹石　弥生土器　陶磁器",139.3743098,35.60095397,TRUE
13209092900,13209,"929","のうがやかごやまこふんぐん","能ヶ谷香山古墳群","町田市 能ヶ谷二丁目","[縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][中世]","古墳・横穴墓・包蔵地","円墳2基　横穴墓20基　[縄文時代？]床状硬化面　焼土　竪穴状プラン　[古墳時代]円墳","縄文土器　土師器　須恵器　耳環　勾玉　玉類　直刀　鉄製品　灰釉陶器　板碑　古銭",139.4825824,35.58564458,TRUE
13209093000,13209,"930","ほうせいだいがくたまこうちいせきぐんあーるちく","法政大学多摩校地遺跡群R地区","町田市 相原町","[縄文時代（中期〜後期）][弥生時代][平安時代][近世]","包蔵地","[平安時代]焼土　土坑","縄文土器　石器　弥生土器　土師器　須恵器　陶磁器　硯　鉄製品　銅製品　煙管　古銭",139.2996715,35.61308794,TRUE
13209093500,13209,"935","","町田市No.935遺跡","町田市 三輪町","[縄文時代（後期）][弥生時代][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器　陶器",139.4887983,35.57912013,TRUE
13209093600,13209,"936","","町田市No.936遺跡","町田市 三輪町","[縄文時代（中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器　陶器",139.5002309,35.57512706,TRUE
13209094600,13209,"946","","町田市No.946遺跡","町田市 大蔵町","[弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","弥生土器　土師器　須恵器",139.4727958,35.58537779,TRUE
13209095800,13209,"958","","町田市No.958遺跡","町田市 小山町","[縄文時代（中期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　石器　弥生土器　土師器　陶磁器",139.3851714,35.59384627,TRUE
13209095900,13209,"959","","町田市No.959遺跡","町田市 小山町","[縄文時代（前期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　陶磁器",139.3767683,35.59578426,TRUE
13209096700,13209,"967","","町田市No.967遺跡","町田市 上小山田町","[縄文時代（早期〜後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　石器　弥生土器　土師器　須恵器　陶磁器",139.3999075,35.59786253,TRUE
13209097100,13209,"971","","町田市No.971遺跡","町田市 小山町","[縄文時代（中期〜後期）][弥生時代（後期）][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器",139.3913925,35.58807695,TRUE
13209098900,13209,"989","","町田市No.989遺跡","町田市 旭町三丁目","[縄文時代（中期）][弥生時代]","包蔵地","","縄文土器　弥生土器　陶磁器",139.4412871,35.5579088,TRUE
13209099000,13209,"990","","町田市No.990遺跡","町田市 本町田","[縄文時代（前期〜中期）][弥生時代]","包蔵地","","縄文土器　弥生土器",139.4392246,35.5597677,TRUE
13209099200,13209,"992","","町田市No.992遺跡","町田市 金井町","[縄文時代][弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器",139.4727103,35.57667449,TRUE
13209099500,13209,"995","","町田市No.995遺跡","町田市 南大谷","[弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","弥生土器　土師器　須恵器　陶磁器",139.4612777,35.55193025,TRUE
13209099700,13209,"997","","町田市No.997遺跡","町田市 成瀬五丁目　成瀬六丁目","[縄文時代][弥生時代（中期）][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器",139.4811956,35.53792757,TRUE
